Time,PosX,PosY,RawVelX,RawVelY,CalcVelX,CalcVelY,RawAccX,RawAccY,CalcAccX,CalcAccY,CalcJerkX,CalcJerkY,CalcForceX,CalcForceY,CalcImpulseX,CalcImpulseY,CalcWork,CalcPower
35.881000,-0.000000,0.000000,0.03,0.18,-0.001716,0.153431,-0.64,-1.46,-1.117359,-1.585928,11.131183,-16.219723,-1.117359,-1.585928,-0.001716,0.153431,0.011772,-0.241414
35.915000,0.002200,0.006700,0.03,0.18,-0.001716,0.153431,-0.64,-1.46,-1.117359,-1.585928,11.131183,-16.219723,-1.117359,-1.585928,-0.001716,0.153431,0.011772,-0.241414
35.948000,0.003800,0.013600,0.03,0.18,-0.005637,0.143342,-0.64,-1.46,-0.968378,-1.649606,12.933374,-16.325734,-0.968378,-1.649606,-0.005637,0.143342,0.010289,-0.230998
35.981000,0.004400,0.019600,0.00,0.14,-0.009600,0.119935,-0.58,-1.62,-0.760525,-1.838235,11.025171,-16.590763,-0.760525,-1.838235,-0.009600,0.119935,0.007238,-0.213167
36.015000,0.003800,0.023800,-0.01,0.08,-0.017402,0.069935,-0.42,-2.05,-0.444541,-2.138601,10.495115,-13.940481,-0.444541,-2.138601,-0.017402,0.069935,0.002597,-0.141826
36.048000,0.002900,0.025700,-0.02,0.00,-0.021609,0.000490,-0.18,-2.40,-0.188629,-2.422145,6.837726,-4.982529,-0.188629,-2.422145,-0.021609,0.000490,0.000234,0.002889
36.081000,0.002100,0.024500,-0.03,-0.09,-0.023938,-0.081127,0.04,-2.29,0.048058,-2.292388,6.519693,11.184188,0.048058,-2.292388,-0.023938,-0.081127,0.003577,0.184825
36.115000,0.001200,0.019900,-0.02,-0.16,-0.018954,-0.149714,0.19,-1.59,0.228278,-1.649606,2.915310,29.365120,0.228278,-1.649606,-0.018954,-0.149714,0.011387,0.242642
36.148000,0.000400,0.012500,-0.01,-0.20,-0.010580,-0.184967,0.26,-0.38,0.248702,-0.367647,0.265028,41.556415,0.248702,-0.367647,-0.010580,-0.184967,0.017162,0.065371
36.181000,0.000200,0.004500,-0.00,-0.19,-0.001920,-0.173652,0.22,0.95,0.243897,1.003220,-2.968315,35.884812,0.243897,1.003220,-0.001920,-0.173652,0.015079,-0.174679
36.215000,0.000700,-0.001900,0.01,-0.13,0.003391,-0.122181,0.07,1.83,0.056469,1.916330,-5.724608,14.470537,0.056469,1.916330,0.003391,-0.122181,0.007470,-0.233948
36.248000,0.001000,-0.005000,0.00,-0.05,0.002410,-0.054412,-0.10,1.87,-0.106930,1.936755,-4.028428,-12.721352,-0.106930,1.936755,0.002410,-0.054412,0.001483,-0.105640
36.281000,0.001000,-0.004500,-0.00,0.01,-0.003064,-0.000368,-0.18,1.19,-0.198241,1.166619,-0.636068,-27.138883,-0.198241,1.166619,-0.003064,-0.000368,0.000005,0.000178
36.315000,0.000800,-0.002400,-0.01,0.04,-0.009273,0.023693,-0.14,0.29,-0.150183,0.254710,2.915310,-25.071664,-0.150183,0.254710,-0.009273,0.023693,0.000324,0.007427
36.348000,0.000200,-0.001000,-0.01,0.02,-0.012337,0.019771,-0.03,-0.33,-0.026432,-0.420511,3.339355,-11.078177,-0.026432,-0.420511,-0.012337,0.019771,0.000272,-0.007988
36.381000,-0.000400,-0.001000,-0.01,-0.00,-0.011683,0.003064,0.06,-0.47,0.060073,-0.496203,1.961208,2.173231,0.060073,-0.496203,-0.011683,0.003064,0.000073,-0.002222
36.415000,-0.000700,-0.001500,-0.01,-0.02,-0.008701,-0.011724,0.13,-0.31,0.114139,-0.342416,2.173231,7.526800,0.114139,-0.342416,-0.008701,-0.011724,0.000107,0.003021
36.448000,-0.000900,-0.002200,-0.00,-0.02,-0.003309,-0.018342,0.17,-0.08,0.195838,-0.046857,0.742079,6.572698,0.195838,-0.046857,-0.003309,-0.018342,0.000174,0.000211
36.481000,-0.001000,-0.002900,0.00,-0.02,0.002900,-0.017525,0.17,0.10,0.159794,0.085304,-1.325141,4.505479,0.159794,0.085304,0.002900,-0.017525,0.000158,-0.001031
36.515000,-0.000900,-0.003600,0.01,-0.01,0.007680,-0.011520,0.12,0.23,0.117743,0.257113,-1.749186,2.862304,0.117743,0.257113,0.007680,-0.011520,0.000096,-0.002058
36.548000,-0.000300,-0.004000,0.01,-0.00,0.010458,-0.002328,0.03,0.27,0.043253,0.265523,-2.173231,-0.583062,0.043253,0.265523,0.010458,-0.002328,0.000057,-0.000166
36.582000,0.000300,-0.003900,0.01,0.01,0.010743,0.006168,-0.04,0.18,-0.027634,0.215062,-2.279242,-4.876518,-0.027634,0.215062,0.010743,0.006168,0.000077,0.001030
36.615000,0.000400,-0.003200,0.01,0.01,0.008374,0.009355,-0.12,0.02,-0.114139,-0.027634,-3.127332,-4.929524,-0.114139,-0.027634,0.008374,0.009355,0.000079,-0.001214
36.648000,0.000600,-0.002600,0.00,0.01,0.002533,0.007190,-0.20,-0.09,-0.223472,-0.079296,-2.332248,-0.318034,-0.223472,-0.079296,0.002533,0.007190,0.000029,-0.001136
36.681000,0.001000,-0.002500,-0.00,0.00,-0.005760,0.004616,-0.21,-0.03,-0.243897,-0.054066,2.120225,3.498372,-0.243897,-0.054066,-0.005760,0.004616,0.000027,0.001155
36.715000,0.000700,-0.002900,-0.01,0.00,-0.011683,0.005801,-0.11,0.11,-0.088908,0.124952,5.300563,4.134439,-0.088908,0.124952,-0.011683,0.005801,0.000085,0.001764
36.748000,-0.000400,-0.002800,-0.02,0.01,-0.011724,0.011315,0.09,0.15,0.087707,0.174212,5.989636,-1.802191,0.087707,0.174212,-0.011724,0.011315,0.000133,0.000943
36.782000,-0.001200,-0.001900,-0.01,0.02,-0.005270,0.014869,0.22,0.02,0.267926,0.016820,0.848090,-5.406574,0.267926,0.016820,-0.005270,0.014869,0.000124,-0.001162
36.815000,-0.000800,-0.001000,0.01,0.02,0.002083,0.012459,0.14,-0.18,0.135765,-0.159794,-5.671603,-6.042642,0.135765,-0.159794,0.002083,0.012459,0.000080,-0.001708
36.848000,-0.000100,-0.000600,0.01,0.00,0.003350,0.003513,-0.06,-0.29,-0.062476,-0.341215,-5.777614,-0.689073,-0.062476,-0.341215,0.003350,0.003513,0.000012,-0.001408
36.882000,0.000100,-0.000900,-0.00,-0.01,-0.001634,-0.006127,-0.17,-0.20,-0.206651,-0.194637,-0.530056,6.307670,-0.206651,-0.194637,-0.001634,-0.006127,0.000020,0.001530
36.915000,-0.000400,-0.001400,-0.01,-0.01,-0.007190,-0.008946,-0.08,0.02,-0.093714,0.032439,5.724608,6.625704,-0.093714,0.032439,-0.007190,-0.008946,0.000066,0.000384
36.948000,-0.001100,-0.002000,-0.01,-0.01,-0.006699,-0.004453,0.08,0.20,0.115340,0.215062,3.869411,3.339355,0.115340,0.215062,-0.006699,-0.004453,0.000032,-0.001730
36.982000,-0.001300,-0.002200,-0.00,0.01,-0.002083,0.003676,0.11,0.20,0.128556,0.233083,-2.597276,-3.286349,0.128556,0.233083,-0.002083,0.003676,0.000009,0.000589
37.015000,-0.001000,-0.001500,0.00,0.01,-0.000204,0.008292,-0.02,0.05,-0.030037,0.025231,-5.141546,-5.936631,-0.030037,0.025231,-0.000204,0.008292,0.000034,0.000215
37.048000,-0.000600,-0.000800,-0.00,0.01,-0.003840,0.006454,-0.16,-0.13,-0.170607,-0.122549,-2.385253,-3.233344,-0.170607,-0.122549,-0.003840,0.006454,0.000028,-0.000136
37.082000,-0.000800,-0.000700,-0.01,-0.00,-0.009967,0.000980,-0.13,-0.18,-0.160996,-0.182622,4.134439,0.212023,-0.160996,-0.182622,-0.009967,0.000980,0.000050,0.001426
37.115000,-0.001800,-0.001100,-0.02,-0.01,-0.011601,-0.004330,0.06,-0.11,0.076894,-0.117743,6.678710,3.127332,0.076894,-0.117743,-0.011601,-0.004330,0.000077,-0.000382
37.148000,-0.002500,-0.001500,-0.01,-0.01,-0.005964,-0.006413,0.24,-0.06,0.240292,-0.015619,3.445366,0.318034,0.240292,-0.015619,-0.005964,-0.006413,0.000038,-0.001333
37.182000,-0.002400,-0.001500,0.01,-0.01,0.003472,-0.008170,0.26,-0.10,0.289552,-0.100923,-1.802191,-2.650282,0.289552,-0.100923,0.003472,-0.008170,0.000039,0.001830
37.215000,-0.001800,-0.001600,0.01,-0.01,0.010948,-0.012786,0.13,-0.19,0.132161,-0.171809,-5.777614,-3.074327,0.132161,-0.171809,0.010948,-0.012786,0.000142,0.003644
37.249000,-0.001200,-0.002100,0.01,-0.02,0.012173,-0.020670,-0.03,-0.23,-0.052864,-0.276336,-3.710394,0.159017,-0.052864,-0.276336,0.012173,-0.020670,0.000288,0.005068
37.282000,-0.000800,-0.003100,0.01,-0.03,0.009232,-0.028268,-0.11,-0.15,-0.105729,-0.148981,-0.583062,4.823512,-0.105729,-0.148981,0.009232,-0.028268,0.000442,0.003235
37.315000,-0.000600,-0.004300,0.00,-0.03,0.005515,-0.030515,-0.10,0.04,-0.104527,0.025231,0.848090,6.625704,-0.104527,0.025231,0.005515,-0.030515,0.000481,-0.001346
37.349000,-0.000600,-0.005600,0.00,-0.03,0.002696,-0.025449,-0.06,0.22,-0.057670,0.260717,1.325141,3.816405,-0.057670,0.260717,0.002696,-0.025449,0.000327,-0.006791
37.382000,-0.000500,-0.006500,0.00,-0.02,0.001389,-0.016054,-0.01,0.30,-0.016820,0.275135,1.855197,0.371039,-0.016820,0.275135,0.001389,-0.016054,0.000130,-0.004440
37.415000,-0.000400,-0.006700,0.00,-0.00,0.002165,-0.006127,0.05,0.27,0.061275,0.297962,1.696180,-1.696180,0.061275,0.297962,0.002165,-0.006127,0.000021,-0.001693
37.448000,-0.000500,-0.006400,0.00,0.00,0.004820,0.002002,0.09,0.21,0.088908,0.179018,0.477051,-1.484158,0.088908,0.179018,0.004820,0.002002,0.000014,0.000787
37.482000,-0.000400,-0.006400,0.01,0.01,0.008007,0.008415,0.09,0.16,0.091311,0.197040,-1.060113,-1.696180,0.091311,0.197040,0.008007,0.008415,0.000067,0.002389
37.515000,0.000200,-0.006200,0.01,0.01,0.010049,0.012868,0.04,0.11,0.026432,0.063677,-1.378146,-1.961208,0.026432,0.063677,0.010049,0.012868,0.000133,0.001085
37.549000,0.000700,-0.005500,0.01,0.02,0.010539,0.015074,-0.02,0.04,0.002403,0.066080,-1.219130,-2.067220,0.002403,0.066080,0.010539,0.015074,0.000169,0.001021
37.582000,0.000900,-0.004600,0.01,0.02,0.009600,0.014951,-0.06,-0.03,-0.058872,-0.069685,-1.537163,-1.431152,-0.058872,-0.069685,0.009600,0.014951,0.000158,-0.001607
37.615000,0.001100,-0.004300,0.01,0.01,0.006904,0.013235,-0.10,-0.05,-0.099721,-0.024029,-1.590169,0.318034,-0.099721,-0.024029,0.006904,0.013235,0.000111,-0.001006
37.649000,0.001500,-0.004100,0.00,0.01,0.002410,0.011765,-0.15,-0.04,-0.162197,-0.062476,-1.378146,0.000000,-0.162197,-0.062476,0.002410,0.011765,0.000072,-0.001126
37.682000,0.001700,-0.003700,-0.00,0.01,-0.003554,0.010294,-0.18,-0.05,-0.179018,-0.024029,0.424045,0.000000,-0.179018,-0.024029,-0.003554,0.010294,0.000059,0.000389
37.715000,0.001300,-0.003100,-0.01,0.01,-0.008946,0.008824,-0.11,-0.06,-0.123750,-0.062476,3.657389,-0.424045,-0.123750,-0.062476,-0.008946,0.008824,0.000079,0.000556
37.749000,0.000600,-0.002800,-0.01,0.01,-0.010294,0.007026,0.03,-0.03,0.048058,-0.033641,4.664496,2.279242,0.048058,-0.033641,-0.010294,0.007026,0.000078,-0.000731
37.782000,0.000200,-0.002900,-0.01,0.01,-0.006577,0.007639,0.14,0.05,0.154988,0.066080,1.325141,1.378146,0.154988,0.066080,-0.006577,0.007639,0.000051,-0.000515
37.815000,0.000100,-0.002800,-0.00,0.01,-0.001430,0.009722,0.11,0.06,0.126153,0.045656,-3.339355,-0.795084,0.126153,0.045656,-0.001430,0.009722,0.000048,0.000264
37.849000,0.000300,-0.002200,0.00,0.01,0.000082,0.010866,-0.03,-0.03,-0.045656,0.009612,-5.300563,-3.763400,-0.045656,0.009612,0.000082,0.010866,0.000059,0.000101
37.882000,0.000600,-0.001400,-0.00,0.01,-0.004126,0.007966,-0.16,-0.14,-0.186226,-0.174212,-1.696180,-2.332248,-0.186226,-0.174212,-0.004126,0.007966,0.000040,-0.000619
37.915000,0.000400,-0.001300,-0.01,0.00,-0.010212,0.002533,-0.15,-0.15,-0.151384,-0.129758,2.650282,1.060113,-0.151384,-0.129758,-0.010212,0.002533,0.000055,0.001217
37.949000,-0.000400,-0.001600,-0.02,-0.00,-0.013440,-0.001757,-0.03,-0.06,-0.030037,-0.111736,4.081434,3.339355,-0.030037,-0.111736,-0.013440,-0.001757,0.000092,0.000600
37.982000,-0.001200,-0.001900,-0.01,-0.00,-0.012132,-0.002410,0.10,0.03,0.104527,0.070886,3.551377,2.968315,0.104527,0.070886,-0.012132,-0.002410,0.000077,-0.001439
38.015000,-0.001400,-0.001800,-0.01,0.00,-0.006863,0.000123,0.18,0.06,0.194637,0.061275,1.325141,-0.848090,0.194637,0.061275,-0.006863,0.000123,0.000024,-0.001328
38.049000,-0.001300,-0.001700,-0.00,0.00,-0.000082,0.001757,0.19,-0.01,0.192234,0.022828,-1.272135,-3.127332,0.192234,0.022828,-0.000082,0.001757,0.000002,0.000024
38.082000,-0.001400,-0.001600,0.01,0.00,0.005392,-0.000082,0.15,-0.12,0.127355,-0.134564,-1.325141,-4.134439,0.127355,-0.134564,0.005392,-0.000082,0.000015,0.000698
38.115000,-0.001200,-0.001500,0.01,-0.01,0.009355,-0.006413,0.10,-0.21,0.104527,-0.224673,-1.537163,-1.060113,0.104527,-0.224673,0.009355,-0.006413,0.000064,0.002419
38.149000,-0.000500,-0.001700,0.01,-0.02,0.011560,-0.013971,0.05,-0.21,0.025231,-0.206651,-1.325141,1.431152,0.025231,-0.206651,0.011560,-0.013971,0.000164,0.003179
38.182000,-0.000100,-0.002500,0.01,-0.02,0.012173,-0.019935,-0.02,-0.12,0.007209,-0.134564,-2.385253,3.286349,0.007209,-0.134564,0.012173,-0.019935,0.000273,0.002770
38.216000,0.000200,-0.003600,0.01,-0.02,0.010131,-0.022222,-0.09,0.00,-0.124952,0.002403,-2.067220,3.657389,-0.124952,0.002403,0.010131,-0.022222,0.000298,-0.001319
38.249000,0.000600,-0.004300,0.01,-0.02,0.005842,-0.020384,-0.13,0.11,-0.116542,0.102124,0.477051,2.915310,-0.116542,0.102124,0.005842,-0.020384,0.000225,-0.002762
38.282000,0.000900,-0.004800,0.00,-0.02,0.002002,-0.015237,-0.11,0.17,-0.104527,0.193435,0.954101,1.537163,-0.104527,0.193435,0.002002,-0.015237,0.000118,-0.003157
38.316000,0.000700,-0.005400,-0.00,-0.01,-0.000694,-0.008333,-0.04,0.21,-0.046857,0.204248,2.756293,0.106011,-0.046857,0.204248,-0.000694,-0.008333,0.000035,-0.001670
38.349000,0.000400,-0.005700,-0.00,-0.00,-0.000368,-0.001348,0.05,0.18,0.063677,0.195838,2.120225,-2.014214,0.063677,0.195838,-0.000368,-0.001348,0.000001,-0.000287
38.382000,0.000500,-0.005400,0.00,0.01,0.002328,0.003350,0.10,0.08,0.087707,0.072088,0.636068,-3.816405,0.087707,0.072088,0.002328,0.003350,0.000008,0.000446
38.416000,0.000700,-0.005000,0.01,0.01,0.005760,0.003799,0.09,-0.06,0.106930,-0.044454,-0.742079,-3.604383,0.106930,-0.044454,0.005760,0.003799,0.000024,0.000447
38.449000,0.001000,-0.004800,0.01,0.00,0.008374,0.000245,0.04,-0.14,0.042051,-0.153787,-1.749186,-1.378146,0.042051,-0.153787,0.008374,0.000245,0.000035,0.000314
38.482000,0.001300,-0.005000,0.01,-0.01,0.009069,-0.004861,0.00,-0.13,0.000000,-0.133362,-0.954101,1.325141,0.000000,-0.133362,0.009069,-0.004861,0.000053,0.000648
38.516000,0.001600,-0.005400,0.01,-0.01,0.008538,-0.008538,-0.06,-0.06,-0.037245,-0.075692,-2.862304,2.597276,-0.037245,-0.075692,0.008538,-0.008538,0.000073,0.000328
38.549000,0.002000,-0.005700,0.01,-0.01,0.004902,-0.009314,-0.13,0.02,-0.170607,0.031238,-1.484158,2.862304,-0.170607,0.031238,0.004902,-0.009314,0.000055,-0.001127
38.582000,0.002200,-0.006000,-0.00,-0.01,-0.000368,-0.006904,-0.16,0.10,-0.128556,0.104527,0.901096,1.537163,-0.128556,0.104527,-0.000368,-0.006904,0.000024,-0.000674
38.616000,0.002100,-0.006400,-0.01,-0.00,-0.004698,-0.002737,-0.11,0.13,-0.121348,0.133362,1.696180,-0.212023,-0.121348,0.133362,-0.004698,-0.002737,0.000015,0.000205
38.649000,0.001500,-0.006400,-0.01,0.00,-0.007149,0.001348,-0.04,0.14,-0.022828,0.109333,1.802191,-0.636068,-0.022828,0.109333,-0.007149,0.001348,0.000026,0.000311
38.682000,0.001200,-0.006000,-0.01,0.01,-0.007639,0.005188,-0.01,0.22,-0.013216,0.147780,-0.106011,5.194552,-0.013216,0.147780,-0.007639,0.005188,0.000043,0.000868
38.716000,0.001300,-0.005800,-0.01,0.01,-0.008129,0.015400,-0.02,0.58,-0.015619,0.505815,0.053006,15.795678,-0.015619,0.505815,-0.008129,0.015400,0.000152,0.007917
38.749000,0.001000,-0.005700,-0.01,0.03,-0.008497,0.043750,-0.01,1.30,-0.002403,1.207468,0.583062,25.601720,-0.002403,1.207468,-0.008497,0.043750,0.000993,0.052847
38.782000,0.000400,-0.004700,-0.01,0.09,-0.008088,0.100899,0.06,2.19,0.036044,2.153018,2.862304,26.078771,0.036044,2.153018,-0.008088,0.100899,0.005123,0.216945
38.816000,0.000100,-0.000900,-0.01,0.19,-0.004493,0.187132,0.17,2.87,0.177816,2.855873,3.657389,13.728459,0.177816,2.855873,-0.004493,0.187132,0.017519,0.533627
38.849000,0.000100,0.007100,0.00,0.30,0.003064,0.288603,0.24,2.99,0.253508,3.012063,0.901096,-5.406574,0.253508,3.012063,0.003064,0.288603,0.041651,0.870067
38.883000,0.000200,0.019300,0.01,0.40,0.011560,0.383701,0.21,2.44,0.227076,2.473808,-3.021321,-25.548714,0.227076,2.473808,0.011560,0.383701,0.073680,0.951828
38.916000,0.000800,0.034700,0.02,0.47,0.016667,0.449551,0.06,1.26,0.060073,1.308391,-5.406574,-42.245488,0.060073,1.308391,0.016667,0.449551,0.101187,0.589189
38.949000,0.001800,0.052000,0.02,0.49,0.015645,0.467075,-0.14,-0.40,-0.126153,-0.338812,-6.625704,-54.065744,-0.126153,-0.338812,0.015645,0.467075,0.109202,-0.160224
38.983000,0.002500,0.069400,0.01,0.45,0.007149,0.422998,-0.36,-2.31,-0.368849,-2.262351,-5.989636,-56.875042,-0.368849,-2.262351,0.007149,0.422998,0.089489,-0.959608
39.016000,0.002500,0.084300,-0.01,0.34,-0.008007,0.314583,-0.49,-4.05,-0.502211,-4.040513,-1.696180,-44.259702,-0.502211,-4.040513,-0.008007,0.314583,0.049513,-1.267057
39.049000,0.002000,0.093900,-0.03,0.17,-0.025123,0.156618,-0.49,-5.02,-0.484189,-5.082180,2.279242,-12.244301,-0.484189,-5.082180,-0.025123,0.156618,0.012580,-0.783795
39.083000,0.000800,0.096200,-0.04,-0.03,-0.039747,-0.014706,-0.37,-4.71,-0.364043,-4.779412,4.187445,30.160204,-0.364043,-4.779412,-0.039747,-0.014706,0.000898,0.084755
39.116000,-0.001100,0.091200,-0.05,-0.18,-0.049592,-0.152002,-0.20,-3.11,-0.206651,-3.129806,5.671603,62.970690,-0.206651,-3.129806,-0.049592,-0.152002,0.012782,0.485984
39.149000,-0.003000,0.081400,-0.06,-0.25,-0.052941,-0.218627,0.01,-0.80,0.014418,-0.747309,6.837726,71.027546,0.014418,-0.747309,-0.052941,-0.218627,0.025300,0.162619
39.183000,-0.004800,0.071200,-0.05,-0.23,-0.048570,-0.205515,0.23,1.29,0.236688,1.421328,6.042642,51.203440,0.236688,1.421328,-0.048570,-0.205515,0.022298,-0.303600
39.216000,-0.006700,0.064300,-0.04,-0.14,-0.037500,-0.134559,0.36,2.44,0.391676,2.575932,1.431152,16.537757,0.391676,2.575932,-0.037500,-0.134559,0.009756,-0.361302
39.249000,-0.007900,0.061700,-0.02,-0.04,-0.024837,-0.044485,0.33,2.42,0.326797,2.545896,-3.869411,-18.127926,0.326797,2.545896,-0.024837,-0.044485,0.001298,-0.121371
39.283000,-0.008100,0.062700,-0.01,0.04,-0.016462,0.025980,0.14,1.52,0.150183,1.501826,-6.784721,-35.778801,0.150183,1.501826,-0.016462,0.025980,0.000473,0.036546
39.316000,-0.008100,0.065800,-0.01,0.07,-0.015686,0.056618,-0.10,0.31,-0.105729,0.293156,-7.261771,-35.884812,-0.105729,0.293156,-0.015686,0.056618,0.001726,0.018256
39.349000,-0.008700,0.069100,-0.02,0.06,-0.022958,0.046855,-0.27,-0.71,-0.302768,-0.810986,-3.021321,-24.912647,-0.302768,-0.810986,-0.022958,0.046855,0.001361,-0.031048
39.383000,-0.009800,0.070400,-0.04,0.01,-0.033701,0.008987,-0.31,-1.24,-0.308775,-1.319204,0.901096,-5.671603,-0.308775,-1.319204,-0.033701,0.008987,0.000608,-0.001450
39.416000,-0.011100,0.069700,-0.05,-0.04,-0.043505,-0.035539,-0.24,-1.15,-0.253508,-1.208670,3.869411,11.714245,-0.253508,-1.208670,-0.043505,-0.035539,0.001578,0.053984
39.449000,-0.012800,0.067400,-0.05,-0.08,-0.049101,-0.067116,-0.12,-0.58,-0.076894,-0.592320,3.180338,22.792421,-0.076894,-0.592320,-0.049101,-0.067116,0.003458,0.043530
39.483000,-0.014700,0.063700,-0.05,-0.08,-0.051103,-0.073366,-0.03,0.17,-0.046857,0.221069,2.014214,21.732309,-0.046857,0.221069,-0.051103,-0.073366,0.003997,-0.013824
39.516000,-0.016600,0.060500,-0.05,-0.06,-0.050817,-0.055351,0.02,0.73,0.055267,0.784554,0.530056,10.813149,0.055267,0.784554,-0.050817,-0.055351,0.002823,-0.046235
39.550000,-0.018100,0.059200,-0.05,-0.02,-0.049959,-0.025163,-0.00,0.87,-0.015619,0.917916,-1.749186,-4.028428,-0.015619,0.917916,-0.049959,-0.025163,0.001565,-0.022318
39.583000,-0.019700,0.059400,-0.05,0.01,-0.051021,0.000776,-0.08,0.56,-0.051663,0.558679,-2.544270,-14.099498,-0.051663,0.558679,-0.051021,0.000776,0.001302,0.003070
39.616000,-0.021500,0.060400,-0.06,0.02,-0.054943,0.011356,-0.16,0.10,-0.179018,0.069685,-2.703287,-11.608233,-0.179018,0.069685,-0.054943,0.011356,0.001574,0.010627
39.649000,-0.023400,0.061300,-0.06,0.01,-0.061846,0.008905,-0.22,-0.18,-0.218666,-0.185025,-0.530056,-4.876518,-0.218666,-0.185025,-0.061846,0.008905,0.001952,0.011876
39.683000,-0.025500,0.061100,-0.07,-0.00,-0.069485,0.000572,-0.25,-0.28,-0.229479,-0.290754,-0.636068,-2.385253,-0.229479,-0.290754,-0.069485,0.000572,0.002414,0.015779
39.716000,-0.028100,0.060500,-0.08,-0.01,-0.077859,-0.010743,-0.26,-0.37,-0.261918,-0.373654,-0.424045,-3.180338,-0.261918,-0.373654,-0.077859,-0.010743,0.003089,0.024407
39.749000,-0.031000,0.060600,-0.09,-0.02,-0.086724,-0.025572,-0.28,-0.46,-0.258314,-0.487793,-0.371039,-1.749186,-0.258314,-0.487793,-0.086724,-0.025572,0.004087,0.034876
39.783000,-0.033900,0.060000,-0.10,-0.04,-0.095956,-0.042075,-0.27,-0.44,-0.279940,-0.451749,0.636068,4.823512,-0.279940,-0.451749,-0.095956,-0.042075,0.005489,0.045869
39.816000,-0.037300,0.057600,-0.11,-0.06,-0.104453,-0.053064,-0.23,-0.18,-0.215062,-0.167003,2.067220,11.078177,-0.215062,-0.167003,-0.104453,-0.053064,0.006863,0.031326
39.850000,-0.041200,0.054800,-0.11,-0.06,-0.110784,-0.051838,-0.19,0.21,-0.165802,0.231882,0.265028,9.753036,-0.165802,0.231882,-0.110784,-0.051838,0.007480,0.006348
39.883000,-0.045200,0.053000,-0.12,-0.04,-0.116912,-0.039910,-0.22,0.40,-0.209054,0.428922,-2.438259,1.113118,-0.209054,0.428922,-0.116912,-0.039910,0.007631,0.007323
39.916000,-0.049100,0.052400,-0.12,-0.02,-0.125899,-0.026716,-0.38,0.26,-0.336409,0.305171,-6.731715,-8.003850,-0.336409,0.305171,-0.125899,-0.026716,0.008282,0.034201
39.950000,-0.053100,0.052300,-0.14,-0.02,-0.142198,-0.022141,-0.58,-0.01,-0.611544,-0.040850,-4.240451,-8.162867,-0.611544,-0.040850,-0.142198,-0.022141,0.010355,0.087865
39.983000,-0.058100,0.051500,-0.17,-0.03,-0.163154,-0.026634,-0.63,-0.21,-0.595925,-0.206651,0.848090,-4.293456,-0.595925,-0.206651,-0.163154,-0.026634,0.013664,0.102731
40.016000,-0.064300,0.050200,-0.19,-0.04,-0.183129,-0.036070,-0.51,-0.29,-0.553874,-0.330402,5.777614,-1.325141,-0.553874,-0.330402,-0.183129,-0.036070,0.017419,0.113348
40.050000,-0.071400,0.048900,-0.20,-0.05,-0.196609,-0.046936,-0.26,-0.27,-0.224673,-0.284746,8.639918,3.021321,-0.224673,-0.284746,-0.196609,-0.046936,0.020429,0.057538
40.083000,-0.078200,0.047400,-0.21,-0.06,-0.200408,-0.054248,0.01,-0.09,-0.002403,-0.117743,7.685817,8.533907,-0.002403,-0.117743,-0.200408,-0.054248,0.021553,0.006869
40.116000,-0.085000,0.045100,-0.20,-0.06,-0.195507,-0.051879,0.23,0.27,0.276336,0.273933,5.618597,12.721352,0.276336,0.273933,-0.195507,-0.051879,0.020457,-0.068237
40.150000,-0.091900,0.042600,-0.19,-0.04,-0.184477,-0.035458,0.31,0.65,0.336409,0.670415,-1.749186,8.374890,0.336409,0.670415,-0.184477,-0.035458,0.017645,-0.085831
40.183000,-0.098100,0.041400,-0.18,-0.01,-0.175449,-0.009804,0.15,0.78,0.159794,0.790561,-8.745929,-1.272135,0.159794,0.790561,-0.175449,-0.009804,0.015439,-0.035786
40.216000,-0.103300,0.042200,-0.17,0.02,-0.176185,0.014379,-0.22,0.54,-0.217464,0.583910,-12.403318,-11.608233,-0.217464,0.583910,-0.176185,0.014379,0.015624,0.046710
40.250000,-0.108600,0.043900,-0.19,0.03,-0.190482,0.025858,-0.55,0.13,-0.592320,0.085304,-5.883625,-12.721352,-0.592320,0.085304,-0.190482,0.025858,0.018476,0.115032
40.283000,-0.115400,0.044900,-0.22,0.02,-0.211193,0.023366,-0.55,-0.16,-0.571895,-0.194637,5.300563,-4.611490,-0.571895,-0.194637,-0.211193,0.023366,0.022574,0.116232
40.317000,-0.123700,0.045400,-0.24,0.01,-0.226021,0.015686,-0.21,-0.15,-0.260717,-0.211457,14.311520,5.088541,-0.260717,-0.211457,-0.226021,0.015686,0.025666,0.055611
40.350000,-0.132300,0.045600,-0.23,0.01,-0.225327,0.013399,0.19,0.07,0.281142,0.093714,10.230087,7.897839,0.281142,0.093714,-0.225327,0.013399,0.025476,-0.062093
40.383000,-0.139800,0.045700,-0.22,0.02,-0.213644,0.019812,0.28,0.29,0.336409,0.275135,-4.505479,5.035535,0.336409,0.275135,-0.213644,0.019812,0.023018,-0.066421
40.416000,-0.146500,0.046400,-0.20,0.03,-0.207067,0.032149,-0.10,0.46,-0.013216,0.448145,-18.392954,4.505479,-0.013216,0.448145,-0.207067,0.032149,0.021955,0.017144
40.450000,-0.152700,0.048100,-0.22,0.05,-0.220629,0.049837,-0.71,0.64,-0.782151,0.598328,-18.286943,6.254664,-0.782151,0.598328,-0.220629,0.049837,0.025580,0.202384
