Time,PosX,PosY,RawVelX,RawVelY,CalcVelX,CalcVelY,RawAccX,RawAccY,CalcAccX,CalcAccY
72.797000,-0.318600,0.069800,-0.05,-0.12,-0.055882,-0.141176,-0.00,-1.53,-0.173010,-1.903114
72.830000,-0.320600,0.063900,-0.05,-0.14,-0.048529,-0.167647,0.11,0.00,0.605536,0.346021
72.863000,-0.321900,0.058400,-0.04,-0.11,-0.033824,-0.126471,0.23,1.21,0.259516,2.076125
72.897000,-0.322900,0.055300,-0.03,-0.05,-0.027941,-0.044118,0.27,1.75,0.086505,2.768166
72.930000,-0.323800,0.055400,-0.02,0.02,-0.022059,0.036765,0.25,1.54,0.259516,1.989619
72.963000,-0.324400,0.057800,-0.01,0.07,-0.010294,0.082353,0.18,0.85,0.432526,0.692042
72.997000,-0.324500,0.061000,-0.01,0.08,-0.001471,0.088235,0.05,0.07,0.086505,-0.346021
73.030000,-0.324500,0.063800,-0.01,0.07,-0.002941,0.067647,-0.13,-0.52,-0.173010,-0.865052
73.063000,-0.324700,0.065600,-0.02,0.04,-0.011765,0.039706,-0.25,-0.83,-0.346021,-0.778547
73.097000,-0.325300,0.066500,-0.03,0.01,-0.026471,0.007353,-0.19,-0.86,-0.519031,-1.124567
73.130000,-0.326500,0.066100,-0.03,-0.02,-0.041176,-0.029412,0.04,-0.64,-0.346021,-1.038062
73.163000,-0.328100,0.064500,-0.03,-0.04,-0.035294,-0.052941,0.29,-0.23,0.692042,-0.346021
73.197000,-0.328900,0.062500,-0.01,-0.04,-0.005882,-0.047059,0.38,0.18,1.038062,0.692042
73.230000,-0.328500,0.061300,0.01,-0.03,0.014706,-0.023529,0.26,0.43,0.173010,0.692042
73.264000,-0.327900,0.060900,0.01,-0.01,0.013235,-0.002941,0.05,0.47,-0.259516,0.519031
73.297000,-0.327600,0.061100,0.01,0.01,0.005882,0.010294,-0.09,0.38,-0.173010,0.259516
73.330000,-0.327500,0.061600,0.00,0.02,-0.001471,0.017647,-0.08,0.27,-0.259516,0.173010
73.363000,-0.327700,0.062300,-0.00,0.03,-0.004412,0.026471,0.00,0.20,0.086505,0.346021
73.397000,-0.327800,0.063400,0.00,0.03,0.001471,0.032353,0.07,0.21,0.259516,0.000000
73.430000,-0.327600,0.064500,0.00,0.04,0.007353,0.030882,0.10,0.34,0.086505,-0.086505
73.463000,-0.327300,0.065500,0.01,0.05,0.007353,0.041176,0.10,0.48,-0.086505,0.692042
73.497000,-0.327100,0.067300,0.01,0.07,0.010294,0.072059,0.08,0.52,0.259516,1.124567
73.530000,-0.326600,0.070400,0.01,0.09,0.017647,0.098529,0.03,0.39,0.173010,0.432526
73.564000,-0.325900,0.074000,0.01,0.10,0.016176,0.102941,-0.01,0.10,-0.259516,-0.173010
73.597000,-0.325500,0.077400,0.01,0.10,0.010294,0.098529,-0.03,-0.24,-0.086505,-0.086505
73.630000,-0.325200,0.080700,0.01,0.08,0.008824,0.089706,-0.04,-0.52,0.000000,-0.432526
73.664000,-0.324900,0.083500,0.01,0.06,0.011765,0.061765,-0.07,-0.66,0.173010,-1.211073
73.697000,-0.324400,0.084900,0.01,0.04,0.011765,0.027941,-0.13,-0.67,-0.173010,-0.778547
73.730000,-0.324100,0.085400,0.00,0.01,0.002941,0.011765,-0.17,-0.57,-0.346021,-0.173010
73.764000,-0.324200,0.085700,-0.00,-0.00,-0.007353,0.001471,-0.15,-0.42,-0.259516,-0.432526
73.797000,-0.324600,0.085500,-0.01,-0.01,-0.010294,-0.016176,-0.12,-0.27,0.086505,-0.605536
73.830000,-0.324900,0.084600,-0.01,-0.02,-0.007353,-0.027941,-0.13,-0.15,0.086505,-0.086505
73.864000,-0.325100,0.083600,-0.02,-0.02,-0.013235,-0.020588,-0.14,-0.18,-0.432526,0.519031
73.897000,-0.325800,0.083200,-0.02,-0.03,-0.026471,-0.014706,-0.09,-0.38,-0.346021,-0.173010
73.930000,-0.326900,0.082600,-0.03,-0.04,-0.030882,-0.036765,0.05,-0.63,0.086505,-1.124567
73.964000,-0.327900,0.080700,-0.02,-0.07,-0.020588,-0.075000,0.17,-0.73,0.519031,-1.124567
73.997000,-0.328300,0.077500,-0.01,-0.10,-0.005882,-0.105882,0.17,-0.55,0.346021,-0.692042
74.030000,-0.328300,0.073500,-0.00,-0.11,0.000000,-0.119118,0.07,-0.15,0.000000,-0.086505
74.064000,-0.328300,0.069400,-0.01,-0.11,-0.004412,-0.116176,-0.03,0.37,-0.259516,0.259516
74.097000,-0.328600,0.065600,-0.01,-0.09,-0.011765,-0.097059,-0.04,0.90,-0.173010,0.865052
74.130000,-0.329100,0.062800,-0.01,-0.05,-0.013235,-0.057353,0.03,1.31,0.086505,1.470588
74.164000,-0.329500,0.061700,-0.01,0.00,-0.007353,0.001471,0.10,1.39,0.259516,1.989619
74.197000,-0.329600,0.062900,-0.00,0.05,-0.002941,0.064706,0.14,0.97,0.000000,1.730104
74.231000,-0.329700,0.066100,0.00,0.08,0.001471,0.098529,0.12,0.15,0.259516,0.259516
74.264000,-0.329500,0.069600,0.01,0.07,0.010294,0.080882,0.04,-0.74,0.259516,-1.297578
74.297000,-0.329000,0.071600,0.01,0.02,0.010294,0.023529,-0.09,-1.28,-0.259516,-2.076125
74.331000,-0.328800,0.071200,0.00,-0.03,0.002941,-0.041176,-0.23,-1.24,-0.173010,-1.730104
74.364000,-0.328800,0.068800,-0.01,-0.07,-0.007353,-0.086765,-0.31,-0.70,-0.432526,-0.951557
74.397000,-0.329300,0.065300,-0.02,-0.08,-0.023529,-0.097059,-0.25,0.04,-0.519031,0.346021
74.431000,-0.330400,0.062200,-0.03,-0.07,-0.035294,-0.072059,-0.03,0.63,-0.173010,1.124567
74.464000,-0.331700,0.060400,-0.03,-0.03,-0.032353,-0.030882,0.23,0.88,0.346021,1.297578
74.497000,-0.332600,0.060100,-0.01,-0.00,-0.013235,0.004412,0.37,0.81,0.778547,0.778547
74.531000,-0.332600,0.060700,0.00,0.02,0.010294,0.026471,0.29,0.53,0.605536,0.519031
74.564000,-0.331900,0.061900,0.01,0.04,0.017647,0.039706,0.05,0.16,-0.173010,0.259516
74.597000,-0.331400,0.063400,0.01,0.04,0.008824,0.041176,-0.17,-0.22,-0.346021,-0.173010
74.631000,-0.331300,0.064700,-0.00,0.02,-0.004412,0.026471,-0.26,-0.52,-0.432526,-0.692042
74.664000,-0.331700,0.065200,-0.01,-0.00,-0.016176,-0.004412,-0.19,-0.57,-0.259516,-1.124567
74.697000,-0.332400,0.064400,-0.02,-0.03,-0.020588,-0.036765,-0.05,-0.32,0.000000,-0.778547
74.731000,-0.333100,0.062700,-0.02,-0.03,-0.019118,-0.042647,0.13,0.08,0.086505,0.432526
74.764000,-0.333700,0.061500,-0.01,-0.02,-0.013235,-0.019118,0.29,0.37,0.259516,0.951557
74.797000,-0.334000,0.061400,0.00,0.00,0.000000,0.008824,0.37,0.41,0.519031,0.692042
74.831000,-0.333700,0.062100,0.02,0.01,0.022059,0.019118,0.30,0.22,0.778547,-0.086505
74.864000,-0.332500,0.062700,0.03,0.02,0.033824,0.016176,0.14,-0.06,-0.086505,-0.086505
74.898000,-0.331400,0.063200,0.03,0.01,0.026471,0.013235,0.02,-0.44,-0.346021,-0.086505
74.931000,-0.330700,0.063600,0.02,-0.01,0.017647,0.002941,-0.00,-1.01,-0.173010,-0.519031
74.964000,-0.330200,0.063400,0.02,-0.05,0.022059,-0.032353,0.04,-1.79,0.432526,-1.557093
74.998000,-0.329200,0.061400,0.03,-0.12,0.032353,-0.107353,0.05,-2.60,0.173010,-2.854671
75.031000,-0.328000,0.056100,0.03,-0.23,0.032353,-0.219118,-0.04,-3.16,-0.173010,-3.719723
75.064000,-0.327000,0.046500,0.03,-0.35,0.027941,-0.345588,-0.16,-3.35,-0.086505,-3.719723
75.097000,-0.326100,0.032600,0.02,-0.46,0.020588,-0.457353,-0.18,-3.24,-0.346021,-2.854671
75.131000,-0.325600,0.015400,0.01,-0.56,0.005882,-0.552941,-0.00,-2.99,-0.519031,-2.768166
75.164000,-0.325700,-0.005000,0.01,-0.66,0.000000,-0.648529,0.29,-2.63,0.173010,-2.854671
75.198000,-0.325600,-0.028700,0.03,-0.74,0.025000,-0.738235,0.52,-2.06,1.297578,-2.422145
75.231000,-0.324000,-0.055200,0.06,-0.80,0.063235,-0.804412,0.49,-1.24,0.951557,-1.470588
75.264000,-0.321300,-0.083400,0.07,-0.83,0.079412,-0.830882,0.17,-0.36,0.000000,-0.086505
75.298000,-0.318600,-0.111700,0.07,-0.82,0.072059,-0.813235,-0.27,0.30,-0.432526,1.124567
75.331000,-0.316400,-0.138700,0.05,-0.80,0.052941,-0.779412,-0.52,0.59,-0.692042,0.865052
75.364000,-0.315000,-0.164700,0.02,-0.77,0.022059,-0.757353,-0.41,0.52,-1.124567,0.432526
75.398000,-0.314900,-0.190200,0.01,-0.76,-0.002941,-0.741176,0.04,0.21,-0.346021,0.519031
75.431000,-0.315200,-0.215100,0.03,-0.76,0.011765,-0.733824,0.52,-0.11,1.211073,-0.086505
75.464000,-0.314100,-0.240100,0.06,-0.77,0.058824,-0.754412,0.66,-0.22,1.557093,-1.124567
75.498000,-0.311200,-0.266400,0.08,-0.78,0.098529,-0.780882,0.28,-0.04,0.778547,-0.432526
75.531000,-0.307400,-0.293200,0.08,-0.78,0.098529,-0.773529,-0.36,0.31,-0.778547,0.865052
75.565000,-0.304500,-0.319000,0.05,-0.76,0.057353,-0.744118,-0.76,0.57,-1.643599,0.865052
75.598000,-0.303500,-0.343800,0.02,-0.73,0.004412,-0.714706,-0.66,0.58,-1.470588,0.865052
75.631000,-0.304200,-0.367600,0.00,-0.72,-0.016176,-0.695588,-0.28,0.44,0.259516,0.259516
75.665000,-0.304600,-0.391100,0.00,-0.71,0.005882,-0.694118,-0.04,0.33,1.038062,-0.173010
75.698000,-0.303800,-0.414800,0.01,-0.70,0.023529,-0.689706,-0.15,0.34,0.000000,0.432526
75.731000,-0.303000,-0.438000,-0.00,-0.69,0.007353,-0.672059,-0.44,0.46,-0.951557,0.605536
75.764000,-0.303300,-0.460500,-0.03,-0.67,-0.027941,-0.657353,-0.53,0.60,-1.124567,0.259516
75.798000,-0.304900,-0.482700,-0.05,-0.64,-0.057353,-0.636765,-0.23,0.71,-0.605536,0.951557
75.831000,-0.307200,-0.503800,-0.05,-0.62,-0.058824,-0.605882,0.27,0.95,0.519031,0.865052
75.865000,-0.308900,-0.523900,-0.03,-0.59,-0.027941,-0.585294,0.69,1.51,1.297578,0.346021
75.898000,-0.309100,-0.543600,0.01,-0.53,0.008824,-0.545588,0.87,2.36,0.865052,1.989619
75.931000,-0.308300,-0.561000,0.04,-0.44,0.036765,-0.441176,0.80,3.36,0.778547,4.152249
75.965000,-0.306600,-0.573600,0.06,-0.30,0.063235,-0.301471,0.55,4.26,0.778547,4.065744
75.998000,-0.304000,-0.581500,0.08,-0.14,0.085294,-0.151471,0.18,4.81,0.519031,4.757785
76.031000,-0.300800,-0.583900,0.08,0.03,0.083824,0.026471,-0.18,4.92,-0.605536,5.709343
76.065000,-0.298300,-0.579700,0.06,0.19,0.057353,0.202941,-0.43,4.63,-0.951557,4.671280
76.098000,-0.296900,-0.570100,0.04,0.34,0.036765,0.347059,-0.50,3.95,-0.259516,3.806228
76.131000,-0.295800,-0.556100,0.02,0.46,0.026471,0.467647,-0.37,2.98,-0.346021,3.287197
76.165000,-0.295100,-0.538300,0.01,0.54,0.010294,0.554412,-0.11,1.95,-0.605536,1.816609
76.198000,-0.295100,-0.518400,0.02,0.59,0.004412,0.591176,0.12,1.08,0.259516,0.346021
76.231000,-0.294800,-0.498100,0.03,0.61,0.026471,0.598529,0.22,0.48,1.038062,0.086505
76.265000,-0.293300,-0.477700,0.04,0.61,0.047059,0.602941,0.14,0.16,0.173010,0.173010
76.298000,-0.291600,-0.457100,0.04,0.62,0.039706,0.607353,-0.04,-0.01,-0.605536,0.086505
76.331000,-0.290600,-0.436400,0.03,0.62,0.026471,0.605882,-0.19,-0.15,-0.173010,-0.173010
76.365000,-0.289800,-0.415900,0.02,0.61,0.022059,0.595588,-0.24,-0.20,-0.086505,-0.432526
76.398000,-0.289100,-0.395900,0.02,0.60,0.017647,0.580882,-0.23,-0.14,-0.173010,-0.432526
76.431000,-0.288600,-0.376400,0.01,0.60,0.005882,0.579412,-0.22,-0.05,-0.519031,0.346021
76.465000,-0.288700,-0.356500,0.00,0.60,-0.001471,0.589706,-0.22,0.01,0.086505,0.259516
76.498000,-0.288700,-0.336300,-0.01,0.60,-0.004412,0.589706,-0.22,0.02,-0.259516,-0.259516
76.532000,-0.289000,-0.316400,-0.01,0.60,-0.014706,0.582353,-0.20,0.04,-0.346021,-0.173010
76.565000,-0.289700,-0.296700,-0.02,0.60,-0.023529,0.582353,-0.16,0.16,-0.173010,0.173010
76.598000,-0.290600,-0.276800,-0.03,0.61,-0.027941,0.591176,-0.11,0.32,-0.086505,0.346021
76.632000,-0.291600,-0.256500,-0.03,0.62,-0.027941,0.607353,-0.11,0.43,0.086505,0.605536
76.665000,-0.292500,-0.235500,-0.03,0.64,-0.025000,0.627941,-0.24,0.46,0.086505,0.605536
76.698000,-0.293300,-0.213800,-0.04,0.65,-0.032353,0.641176,-0.39,0.57,-0.519031,0.173010
76.732000,-0.294700,-0.191900,-0.06,0.67,-0.060294,0.648529,-0.44,0.94,-1.124567,0.259516
76.765000,-0.297400,-0.169700,-0.08,0.71,-0.082353,0.675000,-0.32,1.55,-0.173010,1.297578
76.798000,-0.300300,-0.146000,-0.08,0.77,-0.083824,0.744118,-0.06,2.15,0.086505,2.768166
76.832000,-0.303100,-0.119100,-0.08,0.86,-0.080882,0.844118,0.25,2.36,0.086505,3.114187
76.865000,-0.305800,-0.088600,-0.07,0.95,-0.072059,0.939706,0.48,1.83,0.432526,2.508651
76.898000,-0.308000,-0.055200,-0.04,1.00,-0.044118,1.004412,0.52,0.45,1.211073,1.297578
76.932000,-0.308800,-0.020300,-0.02,0.99,-0.014706,1.010294,0.34,-1.54,0.519031,-0.951557
76.965000,-0.309000,0.013500,-0.02,0.90,-0.008824,0.920588,0.04,-3.59,-0.173010,-4.325260
76.998000,-0.309400,0.042300,-0.03,0.74,-0.023529,0.736765,-0.18,-5.13,-0.692042,-6.487889
77.032000,-0.310600,0.063600,-0.04,0.54,-0.041176,0.520588,-0.17,-5.87,-0.346021,-6.228374
77.065000,-0.312200,0.077700,-0.04,0.33,-0.045588,0.320588,-0.04,-5.87,0.086505,-5.536332
77.098000,-0.313700,0.085400,-0.04,0.14,-0.035294,0.130882,0.04,-5.30,0.519031,-5.622837
77.132000,-0.314600,0.086600,-0.03,-0.03,-0.026471,-0.048529,0.00,-4.21,-0.000000,-4.930796
77.165000,-0.315500,0.082100,-0.04,-0.16,-0.035294,-0.183824,-0.07,-2.61,-0.519031,-3.027682
77.199000,-0.317000,0.074100,-0.04,-0.22,-0.044118,-0.244118,-0.10,-0.67,0.000000,-0.519031
77.232000,-0.318500,0.065500,-0.04,-0.20,-0.042647,-0.222059,-0.03,1.15,0.086505,1.816609
77.265000,-0.319900,0.059000,-0.04,-0.12,-0.042647,-0.133824,0.15,2.33,-0.086505,3.373702
77.299000,-0.321400,0.056400,-0.04,-0.02,-0.042647,-0.013235,0.40,2.54,0.086505,3.719723
77.332000,-0.322800,0.058100,-0.02,0.07,-0.025000,0.088235,0.61,1.84,0.951557,2.249135
77.365000,-0.323100,0.062400,0.01,0.11,0.011765,0.133824,0.66,0.62,1.211073,0.432526
77.398000,-0.322000,0.067200,0.03,0.11,0.039706,0.122059,0.49,-0.59,0.432526,-1.124567
77.432000,-0.320400,0.070700,0.04,0.06,0.048529,0.067647,0.15,-1.36,0.086505,-2.076125
77.465000,-0.318700,0.071800,0.04,0.00,0.045588,-0.001471,-0.15,-1.54,-0.259516,-1.989619
77.499000,-0.317300,0.070600,0.03,-0.05,0.030882,-0.058824,-0.27,-1.22,-0.605536,-1.384083
77.532000,-0.316600,0.067800,0.02,-0.08,0.013235,-0.094118,-0.15,-0.60,-0.432526,-0.692042
77.565000,-0.316400,0.064200,0.02,-0.09,0.007353,-0.102941,0.09,0.10,0.086505,0.173010
77.599000,-0.316100,0.060800,0.02,-0.08,0.020588,-0.082353,0.31,0.69,0.692042,1.038062
77.632000,-0.315000,0.058600,0.04,-0.04,0.042647,-0.042647,0.42,1.05,0.605536,1.297578
77.665000,-0.313200,0.057900,0.06,0.00,0.057353,0.002941,0.41,1.06,0.259516,1.384083
77.699000,-0.311100,0.058800,0.07,0.04,0.066176,0.047059,0.31,0.70,0.259516,1.211073
77.732000,-0.308700,0.061100,0.08,0.06,0.077941,0.069118,0.17,0.07,0.432526,0.086505
77.765000,-0.305800,0.063500,0.08,0.04,0.085294,0.054412,0.05,-0.57,-0.000000,-0.951557
77.799000,-0.302900,0.064800,0.08,0.01,0.077941,0.011765,0.03,-0.95,-0.432526,-1.557093
77.832000,-0.300500,0.064300,0.08,-0.03,0.069118,-0.035294,0.14,-0.96,-0.086505,-1.211073
77.865000,-0.298200,0.062400,0.09,-0.06,0.079412,-0.064706,0.28,-0.68,0.692042,-0.519031
77.899000,-0.295100,0.059900,0.10,-0.08,0.102941,-0.079412,0.35,-0.25,0.692042,-0.346021
77.932000,-0.291200,0.057000,0.11,-0.08,0.114706,-0.083824,0.34,0.18,0.000000,0.086505
77.965000,-0.287300,0.054200,0.12,-0.06,0.116176,-0.067647,0.32,0.45,0.086505,0.865052
77.999000,-0.283300,0.052400,0.13,-0.04,0.126471,-0.033824,0.36,0.44,0.519031,1.124567
78.032000,-0.278700,0.051900,0.15,-0.02,0.144118,-0.013235,0.42,0.17,0.519031,0.086505
78.065000,-0.273500,0.051500,0.16,-0.03,0.158824,-0.020588,0.48,-0.17,0.346021,-0.519031
78.099000,-0.267900,0.050500,0.18,-0.04,0.172059,-0.041176,0.56,-0.35,0.432526,-0.692042
78.132000,-0.261800,0.048700,0.20,-0.06,0.188235,-0.061765,0.72,-0.32,0.519031,-0.519031
78.166000,-0.255100,0.046300,0.22,-0.06,0.213235,-0.067647,0.96,-0.21,0.951557,0.173010
78.199000,-0.247300,0.044100,0.26,-0.07,0.251471,-0.061765,1.17,-0.14,1.297578,0.173010
78.232000,-0.238000,0.042100,0.30,-0.07,0.298529,-0.067647,1.20,-0.13,1.470588,-0.519031
78.266000,-0.227000,0.039500,0.35,-0.08,0.345588,-0.079412,1.02,-0.12,1.297578,-0.173010
78.299000,-0.214500,0.036700,0.38,-0.08,0.377941,-0.080882,0.69,-0.03,0.605536,0.086505
78.332000,-0.201300,0.034000,0.39,-0.08,0.388235,-0.080882,0.36,0.21,-0.000000,-0.086505
78.365000,-0.188100,0.031200,0.40,-0.07,0.388235,-0.079412,0.13,0.57,0.000000,0.173010
78.399000,-0.174900,0.028600,0.40,-0.05,0.389706,-0.055882,-0.02,0.94,0.086505,1.211073
78.432000,-0.161600,0.027400,0.40,-0.00,0.392647,-0.005882,-0.19,1.15,0.086505,1.730104
78.466000,-0.148200,0.028200,0.39,0.04,0.386765,0.047059,-0.43,1.08,-0.432526,1.384083
78.499000,-0.135300,0.030600,0.37,0.07,0.364706,0.077941,-0.63,0.79,-0.865052,0.432526
78.532000,-0.123400,0.033500,0.34,0.09,0.332353,0.089706,-0.61,0.44,-1.038062,0.259516
78.566000,-0.112700,0.036700,0.32,0.10,0.304412,0.100000,-0.30,0.10,-0.605536,0.346021
78.599000,-0.102700,0.040300,0.32,0.10,0.298529,0.105882,0.17,-0.29,0.259516,-0.000000
78.632000,-0.092400,0.043900,0.33,0.08,0.320588,0.092647,0.54,-0.77,1.038062,-0.778547
78.666000,-0.080900,0.046600,0.36,0.05,0.357353,0.054412,0.70,-1.19,1.124567,-1.470588
78.699000,-0.068100,0.047600,0.38,-0.00,0.380882,-0.001471,0.68,-1.34,0.259516,-1.816609
78.732000,-0.055000,0.046500,0.41,-0.05,0.391176,-0.058824,0.55,-1.13,0.346021,-1.557093
78.766000,-0.041500,0.043600,0.42,-0.08,0.416176,-0.092647,0.30,-0.72,1.124567,-0.432526
78.799000,-0.026700,0.040200,0.43,-0.10,0.435294,-0.098529,-0.06,-0.29,-0.000000,0.086505
78.832000,-0.011900,0.036900,0.42,-0.10,0.417647,-0.097059,-0.72,0.01,-1.038062,-0.000000
78.866000,0.001700,0.033600,0.39,-0.09,0.391176,-0.094118,-1.89,0.18,-0.519031,0.173010
78.899000,0.014700,0.030500,0.31,-0.09,0.344118,-0.085294,-3.44,0.29,-2.249135,0.346021
78.933000,0.025100,0.027800,0.16,-0.07,0.198529,-0.072059,-4.74,0.38,-6.314879,0.432526
78.966000,0.028200,0.025600,-0.03,-0.06,-0.045588,-0.060294,-4.98,0.46,-8.044983,0.259516
78.999000,0.022000,0.023700,-0.21,-0.04,-0.258824,-0.045588,-3.89,0.51,-4.498270,0.605536
79.033000,0.010600,0.022500,-0.31,-0.02,-0.341176,-0.022059,-2.04,0.50,-0.346021,0.778547
79.066000,-0.001200,0.022200,-0.33,-0.01,-0.333824,-0.002941,-0.34,0.45,0.778547,0.346021
79.099000,-0.012100,0.022300,-0.31,0.01,-0.311765,0.005882,0.70,0.37,0.519031,0.173010
79.132000,-0.022400,0.022600,-0.28,0.02,-0.280882,0.014706,1.14,0.27,1.297578,0.346021
79.166000,-0.031200,0.023300,-0.23,0.02,-0.227941,0.026471,1.23,0.16,1.816609,0.346021
79.199000,-0.037900,0.024400,-0.19,0.03,-0.177941,0.032353,1.16,0.05,1.124567,0.000000
79.233000,-0.043300,0.025500,-0.16,0.03,-0.150000,0.026471,1.08,-0.02,0.519031,-0.346021
79.266000,-0.048100,0.026200,-0.12,0.02,-0.127941,0.019118,1.16,-0.07,0.778547,-0.086505
79.299000,-0.052000,0.026800,-0.08,0.02,-0.089706,0.023529,1.36,-0.18,1.470588,0.346021
79.333000,-0.054200,0.027800,-0.03,0.02,-0.029412,0.025000,1.44,-0.40,2.076125,-0.259516
79.366000,-0.054000,0.028500,0.02,-0.00,0.030882,0.002941,1.30,-0.66,1.470588,-1.038062
79.399000,-0.052100,0.028000,0.06,-0.03,0.067647,-0.030882,1.08,-0.85,0.692042,-0.951557
79.433000,-0.049400,0.026400,0.09,-0.06,0.082353,-0.061765,1.01,-0.87,0.173010,-0.865052
79.466000,-0.046500,0.023800,0.12,-0.09,0.105882,-0.091176,1.11,-0.62,1.211073,-0.865052
79.499000,-0.042200,0.020200,0.16,-0.11,0.158824,-0.119118,1.12,-0.03,1.903114,-0.778547
79.533000,-0.035700,0.015700,0.21,-0.10,0.216176,-0.123529,0.76,0.78,1.470588,0.519031
79.566000,-0.027500,0.011800,0.22,-0.06,0.239706,-0.072059,0.10,1.36,-0.086505,2.508651
79.600000,-0.019400,0.010800,0.21,0.01,0.214706,0.020588,-0.45,1.21,-1.384083,2.941176
79.633000,-0.012900,0.013200,0.18,0.05,0.169118,0.082353,-0.50,0.35,-1.297578,0.692042
79.666000,-0.007900,0.016400,0.16,0.03,0.142647,0.054412,-0.11,-0.51,-0.259516,-2.335640
79.699000,-0.003200,0.016900,0.17,-0.01,0.158824,-0.029412,0.21,-0.70,1.211073,-2.595156
79.733000,0.002900,0.014400,0.20,-0.03,0.204412,-0.066176,-0.12,-0.27,1.470588,0.432526
79.766000,0.010700,0.012400,0.19,-0.02,0.219118,-0.023529,-1.03,0.17,-0.605536,2.076125
79.799000,0.017800,0.012800,0.13,-0.01,0.144118,0.017647,-1.86,0.20,-3.806228,0.346021
79.833000,0.020500,0.013600,0.04,-0.00,0.019118,0.000000,-1.96,-0.01,-3.546713,-1.384083
79.866000,0.019100,0.012800,-0.03,-0.02,-0.057353,-0.029412,-1.26,-0.09,-0.951557,-0.346021
79.900000,0.016600,0.011600,-0.05,-0.02,-0.060294,-0.023529,-0.23,0.09,0.778547,0.692042
79.933000,0.015000,0.011200,-0.03,-0.01,-0.033824,-0.007353,0.55,0.31,0.778547,0.259516
79.966000,0.014300,0.011100,-0.00,0.01,-0.004412,0.005882,0.80,0.29,0.951557,0.519031
80.000000,0.014700,0.011600,0.03,0.02,0.035294,0.023529,0.56,0.01,1.384083,0.519031
80.033000,0.016700,0.012700,0.04,0.01,0.060294,0.023529,0.09,-0.31,0.086505,-0.519031
80.066000,0.018800,0.013200,0.04,-0.01,0.042647,-0.007353,-0.30,-0.44,-1.124567,-1.297578
80.100000,0.019600,0.012200,0.01,-0.03,0.004412,-0.041176,-0.38,-0.28,-1.124567,-0.692042
80.133000,0.019100,0.010400,0.00,-0.03,-0.011765,-0.039706,-0.17,0.04,0.173010,0.778547
80.166000,0.018800,0.009500,0.00,-0.02,0.001471,-0.016176,0.07,0.26,0.605536,0.605536
80.200000,0.019200,0.009300,0.01,-0.01,0.017647,-0.004412,0.11,0.27,0.346021,0.086505
80.233000,0.020000,0.009200,0.02,-0.00,0.020588,0.000000,-0.04,0.13,-0.173010,0.173010
80.266000,0.020600,0.009300,0.01,-0.00,0.010294,0.002941,-0.18,0.03,-0.432526,-0.000000
80.300000,0.020700,0.009400,-0.00,-0.00,-0.004412,-0.002941,-0.20,0.03,-0.432526,-0.346021
80.333000,0.020300,0.009100,-0.01,0.00,-0.010294,-0.002941,-0.13,0.03,0.086505,0.346021
80.366000,0.020000,0.009200,-0.01,0.00,-0.007353,0.007353,-0.07,-0.01,0.086505,0.259516
80.400000,0.019800,0.009600,-0.01,0.00,-0.007353,0.007353,-0.07,-0.07,-0.086505,-0.259516
80.433000,0.019500,0.009700,-0.01,-0.00,-0.011765,-0.005882,-0.06,-0.10,-0.173010,-0.519031
80.466000,0.019000,0.009200,-0.02,-0.01,-0.017647,-0.011765,-0.00,-0.09,-0.173010,0.173010
80.500000,0.018300,0.008900,-0.01,-0.01,-0.017647,-0.005882,0.09,-0.03,0.173010,0.173010
80.533000,0.017800,0.008800,-0.01,-0.01,-0.008824,-0.007353,0.19,0.04,0.346021,-0.259516
80.567000,0.017700,0.008400,-0.00,-0.01,0.001471,-0.011765,0.23,0.12,0.259516,0.000000
80.600000,0.017900,0.008000,0.01,-0.00,0.007353,-0.004412,0.18,0.20,0.086505,0.432526
80.633000,0.018200,0.008100,0.01,0.01,0.014706,0.010294,0.03,0.25,0.346021,0.432526
80.667000,0.018900,0.008700,0.01,0.02,0.017647,0.019118,-0.13,0.19,-0.173010,0.086505
80.700000,0.019400,0.009400,0.00,0.02,0.004412,0.025000,-0.18,0.05,-0.605536,0.259516
80.733000,0.019200,0.010400,-0.01,0.02,-0.013235,0.025000,-0.08,-0.09,-0.432526,-0.259516
80.767000,0.018500,0.011100,-0.01,0.02,-0.011765,0.014706,0.06,-0.18,0.519031,-0.346021
80.800000,0.018400,0.011400,0.00,0.01,0.007353,0.005882,0.11,-0.17,0.605536,-0.173010
80.833000,0.019000,0.011500,0.01,0.00,0.014706,0.001471,0.02,-0.09,-0.173010,-0.086505
80.867000,0.019400,0.011500,0.00,0.00,0.004412,-0.001471,-0.09,0.01,-0.432526,-0.086505
80.900000,0.019300,0.011400,-0.00,0.00,-0.007353,0.001471,-0.11,0.07,-0.259516,0.259516
80.933000,0.018900,0.011600,-0.01,0.01,-0.008824,0.008824,-0.04,0.06,0.173010,0.173010
80.967000,0.018700,0.012000,-0.00,0.01,-0.001471,0.011765,0.01,-0.03,0.259516,-0.000000
81.000000,0.018800,0.012400,-0.00,0.01,0.001471,0.007353,0.01,-0.13,-0.086505,-0.259516
81.033000,0.018800,0.012500,-0.00,-0.00,-0.004412,-0.002941,0.02,-0.18,-0.259516,-0.346021
81.067000,0.018500,0.012200,-0.00,-0.01,-0.008824,-0.010294,0.06,-0.22,-0.000000,-0.086505
81.100000,0.018200,0.011800,0.00,-0.01,0.000000,-0.010294,0.09,-0.27,0.519031,0.086505
