Time,PosX,PosY,RawVelX,RawVelY,CalcVelX,CalcVelY,RawAccX,RawAccY,CalcAccX,CalcAccY
72.830000,-0.320600,0.063900,-0.05,-0.14,-0.049755,-0.178922,0.11,0.00,0.699250,0.389273
72.863000,-0.321900,0.058400,-0.04,-0.11,-0.032353,-0.133333,0.23,1.21,0.245098,2.162630
72.897000,-0.322900,0.055300,-0.03,-0.05,-0.027941,-0.043873,0.27,1.75,0.057670,2.890715
72.930000,-0.323800,0.055400,-0.02,0.02,-0.023039,0.042647,0.25,1.54,0.259516,2.032872
72.963000,-0.324400,0.057800,-0.01,0.07,-0.009804,0.088971,0.18,0.85,0.475779,0.670415
72.997000,-0.324500,0.061000,-0.01,0.08,0.000245,0.092647,0.05,0.07,0.079296,-0.389273
73.030000,-0.324500,0.063800,-0.01,0.07,-0.001716,0.068873,-0.13,-0.52,-0.180219,-0.915513
73.063000,-0.324700,0.065600,-0.02,0.04,-0.010784,0.040441,-0.25,-0.83,-0.346021,-0.742503
73.097000,-0.325300,0.066500,-0.03,0.01,-0.026471,0.008088,-0.19,-0.86,-0.547866,-1.160611
73.130000,-0.326500,0.066100,-0.03,-0.02,-0.044608,-0.031618,0.04,-0.64,-0.418108,-1.088524
73.163000,-0.328100,0.064500,-0.03,-0.04,-0.039216,-0.057843,0.29,-0.23,0.749712,-0.374856
73.197000,-0.328900,0.062500,-0.01,-0.04,-0.004412,-0.050000,0.38,0.18,1.138985,0.778547
73.230000,-0.328500,0.061300,0.01,-0.03,0.018382,-0.023039,0.26,0.43,0.136967,0.706459
73.264000,-0.327900,0.060900,0.01,-0.01,0.014216,-0.001716,0.05,0.47,-0.302768,0.526240
73.297000,-0.327600,0.061100,0.01,0.01,0.005882,0.011275,-0.09,0.38,-0.158593,0.245098
73.330000,-0.327500,0.061600,0.00,0.02,-0.002206,0.017402,-0.08,0.27,-0.295559,0.151384
73.363000,-0.327700,0.062300,-0.00,0.03,-0.005882,0.026961,0.00,0.20,0.100923,0.389273
73.397000,-0.327800,0.063400,0.00,0.03,0.001471,0.033578,0.07,0.21,0.288351,-0.021626
73.430000,-0.327600,0.064500,0.00,0.04,0.008333,0.028922,0.10,0.34,0.086505,-0.158593
73.463000,-0.327300,0.065500,0.01,0.05,0.006863,0.037745,0.10,0.48,-0.129758,0.720877
73.497000,-0.327100,0.067300,0.01,0.07,0.009559,0.072794,0.08,0.52,0.295559,1.218281
73.530000,-0.326600,0.070400,0.01,0.09,0.019118,0.102206,0.03,0.39,0.201845,0.425317
73.564000,-0.325900,0.074000,0.01,0.10,0.016912,0.104412,-0.01,0.10,-0.309977,-0.230681
73.597000,-0.325500,0.077400,0.01,0.10,0.009559,0.099265,-0.03,-0.24,-0.079296,-0.050461
73.630000,-0.325200,0.080700,0.01,0.08,0.008088,0.092892,-0.04,-0.52,-0.007209,-0.396482
73.664000,-0.324900,0.083500,0.01,0.06,0.012255,0.062745,-0.07,-0.66,0.216263,-1.311995
73.697000,-0.324400,0.084900,0.01,0.04,0.013235,0.025000,-0.13,-0.67,-0.187428,-0.792964
73.730000,-0.324100,0.085400,0.00,0.01,0.003186,0.010784,-0.17,-0.57,-0.367647,-0.100923
73.764000,-0.324200,0.085700,-0.00,-0.00,-0.008578,0.002696,-0.15,-0.42,-0.281142,-0.439735
73.797000,-0.324600,0.085500,-0.01,-0.01,-0.011275,-0.017157,-0.12,-0.27,0.115340,-0.663206
73.830000,-0.324900,0.084600,-0.01,-0.02,-0.005882,-0.031127,-0.13,-0.15,0.129758,-0.093714
73.864000,-0.325100,0.083600,-0.02,-0.02,-0.012010,-0.020343,-0.14,-0.18,-0.482987,0.627163
73.897000,-0.325800,0.083200,-0.02,-0.03,-0.027941,-0.010049,-0.09,-0.38,-0.374856,-0.151384
73.930000,-0.326900,0.082600,-0.03,-0.04,-0.033333,-0.034069,0.05,-0.63,0.086505,-1.203864
73.964000,-0.327900,0.080700,-0.02,-0.07,-0.021324,-0.076225,0.17,-0.73,0.569493,-1.160611
73.997000,-0.328300,0.077500,-0.01,-0.10,-0.004412,-0.108824,0.17,-0.55,0.360438,-0.706459
74.030000,-0.328300,0.073500,-0.00,-0.11,0.001716,-0.121814,0.07,-0.15,-0.007209,-0.064879
74.064000,-0.328300,0.069400,-0.01,-0.11,-0.003922,-0.118873,-0.03,0.37,-0.288351,0.237889
74.097000,-0.328600,0.065600,-0.01,-0.09,-0.012745,-0.100490,-0.04,0.90,-0.187428,0.865052
74.130000,-0.329100,0.062800,-0.01,-0.05,-0.014461,-0.060539,0.03,1.31,0.093714,1.477797
74.164000,-0.329500,0.061700,-0.01,0.00,-0.007108,0.000735,0.10,1.39,0.295559,2.054498
74.197000,-0.329600,0.062900,-0.00,0.05,-0.002941,0.069608,0.14,0.97,-0.043253,1.831027
74.231000,-0.329700,0.066100,0.00,0.08,0.000735,0.107108,0.12,0.15,0.281142,0.266724
74.264000,-0.329500,0.069600,0.01,0.07,0.011765,0.087500,0.04,-0.74,0.302768,-1.362457
74.297000,-0.329000,0.071600,0.01,0.02,0.011520,0.024755,-0.09,-1.28,-0.309977,-2.169839
74.331000,-0.328800,0.071200,0.00,-0.03,0.003431,-0.044363,-0.23,-1.24,-0.144175,-1.766148
74.364000,-0.328800,0.068800,-0.01,-0.07,-0.006373,-0.092647,-0.31,-0.70,-0.446943,-0.994810
74.397000,-0.329300,0.065300,-0.02,-0.08,-0.024265,-0.102941,-0.25,0.04,-0.555075,0.389273
74.431000,-0.330400,0.062200,-0.03,-0.07,-0.037745,-0.074755,-0.03,0.63,-0.187428,1.175029
74.464000,-0.331700,0.060400,-0.03,-0.03,-0.035049,-0.029902,0.23,0.88,0.353230,1.355248
74.497000,-0.332600,0.060100,-0.01,-0.00,-0.013971,0.006618,0.37,0.81,0.829008,0.756920
74.531000,-0.332600,0.060700,0.00,0.02,0.012990,0.027941,0.29,0.53,0.655998,0.519031
74.564000,-0.331900,0.061900,0.01,0.04,0.020343,0.041667,0.05,0.16,-0.223472,0.273933
74.597000,-0.331400,0.063400,0.01,0.04,0.009559,0.043873,-0.17,-0.22,-0.353230,-0.165802
74.631000,-0.331300,0.064700,-0.00,0.02,-0.004657,0.029167,-0.26,-0.52,-0.454152,-0.699250
74.664000,-0.331700,0.065200,-0.01,-0.00,-0.017402,-0.004167,-0.19,-0.57,-0.266724,-1.189446
74.697000,-0.332400,0.064400,-0.02,-0.03,-0.021569,-0.041176,-0.05,-0.32,0.014418,-0.850634
74.731000,-0.333100,0.062700,-0.02,-0.03,-0.019853,-0.047549,0.13,0.08,0.079296,0.490196
74.764000,-0.333700,0.061500,-0.01,-0.02,-0.014461,-0.019853,0.29,0.37,0.252307,1.016436
74.797000,-0.334000,0.061400,0.00,0.00,-0.001471,0.011765,0.37,0.41,0.519031,0.735294
74.831000,-0.333700,0.062100,0.02,0.01,0.023775,0.021324,0.30,0.22,0.872261,-0.151384
74.864000,-0.332500,0.062700,0.03,0.02,0.037010,0.016176,0.14,-0.06,-0.136967,-0.086505
74.898000,-0.331400,0.063200,0.03,0.01,0.026716,0.014461,0.02,-0.44,-0.382065,-0.050461
74.931000,-0.330700,0.063600,0.02,-0.01,0.015441,0.007108,-0.00,-1.01,-0.209054,-0.468570
74.964000,-0.330200,0.063400,0.02,-0.05,0.021078,-0.025735,0.04,-1.79,0.504614,-1.535467
74.998000,-0.329200,0.061400,0.03,-0.12,0.034069,-0.101225,0.05,-2.60,0.180219,-2.890715
75.031000,-0.328000,0.056100,0.03,-0.23,0.033088,-0.216667,-0.04,-3.16,-0.209054,-3.791811
75.064000,-0.327000,0.046500,0.03,-0.35,0.028431,-0.348039,-0.16,-3.35,-0.057670,-3.791811
75.097000,-0.326100,0.032600,0.02,-0.46,0.021814,-0.460049,-0.18,-3.24,-0.353230,-2.789792
75.131000,-0.325600,0.015400,0.01,-0.56,0.004412,-0.552941,-0.00,-2.99,-0.591119,-2.753749
75.164000,-0.325700,-0.005000,0.01,-0.66,-0.005147,-0.649510,0.29,-2.63,0.136967,-2.897924
75.198000,-0.325600,-0.028700,0.03,-0.74,0.022794,-0.742157,0.52,-2.06,1.420127,-2.465398
75.231000,-0.324000,-0.055200,0.06,-0.80,0.066912,-0.811029,0.49,-1.24,1.002018,-1.506632
75.264000,-0.321300,-0.083400,0.07,-0.83,0.083333,-0.838235,0.17,-0.36,-0.043253,-0.072088
75.298000,-0.318600,-0.111700,0.07,-0.82,0.074020,-0.815931,-0.27,0.30,-0.446943,1.247116
75.331000,-0.316400,-0.138700,0.05,-0.80,0.054902,-0.777451,-0.52,0.59,-0.677624,0.879469
75.364000,-0.315000,-0.164700,0.02,-0.77,0.021078,-0.756373,-0.41,0.52,-1.225490,0.389273
75.398000,-0.314900,-0.190200,0.01,-0.76,-0.009559,-0.739706,0.04,0.21,-0.410900,0.576701
75.431000,-0.315200,-0.215100,0.03,-0.76,0.006373,-0.729167,0.52,-0.11,1.311995,-0.050461
75.464000,-0.314100,-0.240100,0.06,-0.77,0.060049,-0.753431,0.66,-0.22,1.650807,-1.268743
75.498000,-0.311200,-0.266400,0.08,-0.78,0.105147,-0.786520,0.28,-0.04,0.843426,-0.482987
75.531000,-0.307400,-0.293200,0.08,-0.78,0.105392,-0.777206,-0.36,0.31,-0.836217,0.973183
75.565000,-0.304500,-0.319000,0.05,-0.76,0.059314,-0.744118,-0.76,0.57,-1.730104,0.865052
75.598000,-0.303500,-0.343800,0.02,-0.73,-0.000980,-0.712990,-0.66,0.58,-1.600346,0.915513
75.631000,-0.304200,-0.367600,0.00,-0.72,-0.023284,-0.692647,-0.28,0.44,0.338812,0.245098
75.665000,-0.304600,-0.391100,0.00,-0.71,0.006618,-0.694608,-0.04,0.33,1.189446,-0.259516
75.698000,-0.303800,-0.414800,0.01,-0.70,0.029167,-0.691912,-0.15,0.34,-0.007209,0.468570
75.731000,-0.303000,-0.438000,-0.00,-0.69,0.010539,-0.671569,-0.44,0.46,-1.016436,0.648789
75.764000,-0.303300,-0.460500,-0.03,-0.67,-0.028922,-0.658333,-0.53,0.60,-1.182238,0.173010
75.798000,-0.304900,-0.482700,-0.05,-0.64,-0.062010,-0.638480,-0.23,0.71,-0.655998,1.016436
75.831000,-0.307200,-0.503800,-0.05,-0.62,-0.064216,-0.604167,0.27,0.95,0.547866,0.901096
75.865000,-0.308900,-0.523900,-0.03,-0.59,-0.028922,-0.588480,0.69,1.51,1.398501,0.165802
75.898000,-0.309100,-0.543600,0.01,-0.53,0.010294,-0.556373,0.87,2.36,0.836217,1.946367
75.931000,-0.308300,-0.561000,0.04,-0.44,0.037010,-0.447059,0.80,3.36,0.771338,4.339677
75.965000,-0.306600,-0.573600,0.06,-0.30,0.063971,-0.303186,0.55,4.26,0.800173,4.000865
75.998000,-0.304000,-0.581500,0.08,-0.14,0.089216,-0.156127,0.18,4.81,0.591119,4.736159
76.031000,-0.300800,-0.583900,0.08,0.03,0.087990,0.026716,-0.18,4.92,-0.670415,5.875144
76.065000,-0.298300,-0.579700,0.06,0.19,0.056373,0.208333,-0.43,4.63,-1.038062,4.656863
76.098000,-0.296900,-0.570100,0.04,0.34,0.035049,0.350980,-0.50,3.95,-0.194637,3.777393
76.131000,-0.295800,-0.556100,0.02,0.46,0.027451,0.473284,-0.37,2.98,-0.331603,3.366494
76.165000,-0.295100,-0.538300,0.01,0.54,0.008578,0.562745,-0.11,1.95,-0.699250,1.816609
76.198000,-0.295100,-0.518400,0.02,0.59,-0.000245,0.596078,0.12,1.08,0.266724,0.245098
76.231000,-0.294800,-0.498100,0.03,0.61,0.026716,0.599020,0.22,0.48,1.175029,0.057670
76.265000,-0.293300,-0.477700,0.04,0.61,0.051716,0.602941,0.14,0.16,0.165802,0.187428
76.298000,-0.291600,-0.457100,0.04,0.62,0.040686,0.608333,-0.04,-0.01,-0.706459,0.100923
76.331000,-0.290600,-0.436400,0.03,0.62,0.025000,0.607353,-0.19,-0.15,-0.144175,-0.173010
76.365000,-0.289800,-0.415900,0.02,0.61,0.022059,0.596324,-0.24,-0.20,-0.072088,-0.454152
76.398000,-0.289100,-0.395900,0.02,0.60,0.018873,0.578676,-0.23,-0.14,-0.151384,-0.497405
76.431000,-0.288600,-0.376400,0.01,0.60,0.005147,0.577451,-0.22,-0.05,-0.598328,0.418108
76.465000,-0.288700,-0.356500,0.00,0.60,-0.002206,0.591422,-0.22,0.01,0.165802,0.295559
76.498000,-0.288700,-0.336300,-0.01,0.60,-0.003186,0.590931,-0.22,0.02,-0.281142,-0.309977
76.532000,-0.289000,-0.316400,-0.01,0.60,-0.014951,0.581127,-0.20,0.04,-0.367647,-0.194637
76.565000,-0.289700,-0.296700,-0.02,0.60,-0.024265,0.580882,-0.16,0.16,-0.165802,0.187428
76.598000,-0.290600,-0.276800,-0.03,0.61,-0.028676,0.589951,-0.11,0.32,-0.093714,0.338812
76.632000,-0.291600,-0.256500,-0.03,0.62,-0.028431,0.606618,-0.11,0.43,0.100923,0.627163
76.665000,-0.292500,-0.235500,-0.03,0.64,-0.023284,0.629167,-0.24,0.46,0.136967,0.641580
76.698000,-0.293300,-0.213800,-0.04,0.65,-0.028922,0.642157,-0.39,0.57,-0.519031,0.129758
76.732000,-0.294700,-0.191900,-0.06,0.67,-0.061275,0.645343,-0.44,0.94,-1.254325,0.180219
76.765000,-0.297400,-0.169700,-0.08,0.71,-0.085784,0.667892,-0.32,1.55,-0.115340,1.261534
76.798000,-0.300300,-0.146000,-0.08,0.77,-0.084559,0.738971,-0.06,2.15,0.108131,2.861880
76.832000,-0.303100,-0.119100,-0.08,0.86,-0.081863,0.844853,0.25,2.36,0.057670,3.193483
76.865000,-0.305800,-0.088600,-0.07,0.95,-0.075245,0.944853,0.48,1.83,0.396482,2.559112
76.898000,-0.308000,-0.055200,-0.04,1.00,-0.044363,1.014216,0.52,0.45,1.333622,1.384083
76.932000,-0.308800,-0.020300,-0.02,0.99,-0.010784,1.026225,0.34,-1.54,0.519031,-0.857843
76.965000,-0.309000,0.013500,-0.02,0.90,-0.005392,0.936275,0.04,-3.59,-0.187428,-4.426182
76.998000,-0.309400,0.042300,-0.03,0.74,-0.023039,0.742157,-0.18,-5.13,-0.764129,-6.689735
77.032000,-0.310600,0.063600,-0.04,0.54,-0.043382,0.517892,-0.17,-5.87,-0.353230,-6.264418
77.065000,-0.312200,0.077700,-0.04,0.33,-0.048039,0.318873,-0.04,-5.87,0.086505,-5.471453
77.098000,-0.313700,0.085400,-0.04,0.14,-0.035049,0.129167,0.04,-5.30,0.598328,-5.687716
77.132000,-0.314600,0.086600,-0.03,-0.03,-0.023529,-0.055882,0.00,-4.21,-0.000000,-5.031719
77.165000,-0.315500,0.082100,-0.04,-0.16,-0.035294,-0.196324,-0.07,-2.61,-0.605536,-3.078143
77.199000,-0.317000,0.074100,-0.04,-0.22,-0.045833,-0.257843,-0.10,-0.67,0.036044,-0.504614
77.232000,-0.318500,0.065500,-0.04,-0.20,-0.042402,-0.233088,-0.03,1.15,0.108131,1.881488
77.265000,-0.319900,0.059000,-0.04,-0.12,-0.042647,-0.139216,0.15,2.33,-0.115340,3.474625
77.299000,-0.321400,0.056400,-0.04,-0.02,-0.045588,-0.010049,0.40,2.54,0.028835,3.871107
77.332000,-0.322800,0.058100,-0.02,0.07,-0.028186,0.097549,0.61,1.84,1.002018,2.277970
77.365000,-0.323100,0.062400,0.01,0.11,0.013235,0.143382,0.66,0.62,1.297578,0.410900
77.398000,-0.322000,0.067200,0.03,0.11,0.042892,0.129167,0.49,-0.59,0.396482,-1.175029
77.432000,-0.320400,0.070700,0.04,0.06,0.050490,0.070098,0.15,-1.36,0.086505,-2.162630
77.465000,-0.318700,0.071800,0.04,0.00,0.047549,-0.003431,-0.15,-1.54,-0.259516,-2.032872
77.499000,-0.317300,0.070600,0.03,-0.05,0.031373,-0.062500,-0.27,-1.22,-0.648789,-1.391292
77.532000,-0.316600,0.067800,0.02,-0.08,0.011275,-0.098529,-0.15,-0.60,-0.461361,-0.706459
77.565000,-0.316400,0.064200,0.02,-0.09,0.004167,-0.107843,0.09,0.10,0.079296,0.173010
77.599000,-0.316100,0.060800,0.02,-0.08,0.019118,-0.085539,0.31,0.69,0.749712,1.088524
77.632000,-0.315000,0.058600,0.04,-0.04,0.043873,-0.043627,0.42,1.05,0.627163,1.311995
77.665000,-0.313200,0.057900,0.06,0.00,0.058333,0.003186,0.41,1.06,0.230681,1.405709
77.699000,-0.311100,0.058800,0.07,0.04,0.065686,0.050735,0.31,0.70,0.245098,1.290369
77.732000,-0.308700,0.061100,0.08,0.06,0.078676,0.075245,0.17,0.07,0.482987,0.079296
77.765000,-0.305800,0.063500,0.08,0.04,0.087745,0.059069,0.05,-0.57,-0.000000,-0.987601
77.799000,-0.302900,0.064800,0.08,0.01,0.078186,0.012500,0.03,-0.95,-0.497405,-1.636390
77.832000,-0.300500,0.064300,0.08,-0.03,0.065931,-0.038235,0.14,-0.96,-0.122549,-1.239908
77.865000,-0.298200,0.062400,0.09,-0.06,0.077206,-0.067157,0.28,-0.68,0.756920,-0.475779
77.899000,-0.295100,0.059900,0.10,-0.08,0.104902,-0.081127,0.35,-0.25,0.749712,-0.367647
77.932000,-0.291200,0.057000,0.11,-0.08,0.116422,-0.087255,0.34,0.18,-0.064879,0.057670
77.965000,-0.287300,0.054200,0.12,-0.06,0.114706,-0.070588,0.32,0.45,0.057670,0.908304
77.999000,-0.283300,0.052400,0.13,-0.04,0.125245,-0.031618,0.36,0.44,0.555075,1.232699
78.032000,-0.278700,0.051900,0.15,-0.02,0.144608,-0.008578,0.42,0.17,0.533449,0.050461
78.065000,-0.273500,0.051500,0.16,-0.03,0.159069,-0.018382,0.48,-0.17,0.324394,-0.555075
78.099000,-0.267900,0.050500,0.18,-0.04,0.171569,-0.041176,0.56,-0.35,0.432526,-0.720877
78.132000,-0.261800,0.048700,0.20,-0.06,0.186765,-0.064216,0.72,-0.32,0.490196,-0.562284
78.166000,-0.255100,0.046300,0.22,-0.06,0.211029,-0.069608,0.96,-0.21,0.958766,0.230681
78.199000,-0.247300,0.044100,0.26,-0.07,0.250000,-0.059804,1.17,-0.14,1.311995,0.230681
78.232000,-0.238000,0.042100,0.30,-0.07,0.298529,-0.066667,1.20,-0.13,1.499423,-0.605536
78.266000,-0.227000,0.039500,0.35,-0.08,0.348039,-0.081127,1.02,-0.12,1.340830,-0.165802
78.299000,-0.214500,0.036700,0.38,-0.08,0.381618,-0.081127,0.69,-0.03,0.598328,0.122549
78.332000,-0.201300,0.034000,0.39,-0.08,0.389951,-0.081127,0.36,0.21,-0.050461,-0.122549
78.365000,-0.188100,0.031200,0.40,-0.07,0.387990,-0.083088,0.13,0.57,-0.007209,0.108131
78.399000,-0.174900,0.028600,0.40,-0.05,0.389461,-0.060294,-0.02,0.94,0.093714,1.254325
78.432000,-0.161600,0.027400,0.40,-0.00,0.394118,-0.006373,-0.19,1.15,0.129758,1.802191
78.466000,-0.148200,0.028200,0.39,0.04,0.389461,0.050735,-0.43,1.08,-0.439735,1.434544
78.499000,-0.135300,0.030600,0.37,0.07,0.366422,0.081127,-0.63,0.79,-0.886678,0.367647
78.532000,-0.123400,0.033500,0.34,0.09,0.331618,0.089951,-0.61,0.44,-1.088524,0.237889
78.566000,-0.112700,0.036700,0.32,0.10,0.300735,0.100735,-0.30,0.10,-0.641580,0.382065
78.599000,-0.102700,0.040300,0.32,0.10,0.293873,0.109069,0.17,-0.29,0.266724,0.036044
78.632000,-0.092400,0.043900,0.33,0.08,0.318137,0.096814,0.54,-0.77,1.095732,-0.785755
78.666000,-0.080900,0.046600,0.36,0.05,0.359559,0.057353,0.70,-1.19,1.203864,-1.499423
78.699000,-0.068100,0.047600,0.38,-0.00,0.383088,-0.001225,0.68,-1.34,0.180219,-1.867070
78.732000,-0.055000,0.046500,0.41,-0.05,0.388725,-0.062745,0.55,-1.13,0.288351,-1.629181
78.766000,-0.041500,0.043600,0.42,-0.08,0.417157,-0.097304,0.30,-0.72,1.283160,-0.382065
78.799000,-0.026700,0.040200,0.43,-0.10,0.441422,-0.099755,-0.06,-0.29,-0.007209,0.136967
78.832000,-0.011900,0.036900,0.42,-0.10,0.419118,-0.097304,-0.72,0.01,-1.167820,-0.021626
78.866000,0.001700,0.033600,0.39,-0.09,0.394608,-0.095098,-1.89,0.18,-0.331603,0.173010
78.899000,0.014700,0.030500,0.31,-0.09,0.360539,-0.086029,-3.44,0.29,-2.054498,0.353230
78.933000,0.025100,0.027800,0.16,-0.07,0.214951,-0.071814,-4.74,0.38,-6.509516,0.454152
78.966000,0.028200,0.025600,-0.03,-0.06,-0.050735,-0.060784,-4.98,0.46,-8.484717,0.216263
78.999000,0.022000,0.023700,-0.21,-0.04,-0.280637,-0.047059,-3.89,0.51,-4.548731,0.619954
79.033000,0.010600,0.022500,-0.31,-0.02,-0.356127,-0.021324,-2.04,0.50,-0.093714,0.829008
79.066000,-0.001200,0.022200,-0.33,-0.01,-0.336275,-0.001225,-0.34,0.45,0.893887,0.324394
79.099000,-0.012100,0.022300,-0.31,0.01,-0.313235,0.005882,0.70,0.37,0.432526,0.144175
79.132000,-0.022400,0.022600,-0.28,0.02,-0.284559,0.014216,1.14,0.27,1.319204,0.360438
79.166000,-0.031200,0.023300,-0.23,0.02,-0.227451,0.027451,1.23,0.16,1.917532,0.374856
79.199000,-0.037900,0.024400,-0.19,0.03,-0.174265,0.034314,1.16,0.05,1.117359,0.000000
79.233000,-0.043300,0.025500,-0.16,0.03,-0.149020,0.026716,1.08,-0.02,0.446943,-0.396482
79.266000,-0.048100,0.026200,-0.12,0.02,-0.130637,0.017157,1.16,-0.07,0.742503,-0.100923
79.299000,-0.052000,0.026800,-0.08,0.02,-0.093382,0.024020,1.36,-0.18,1.477797,0.432526
79.333000,-0.054200,0.027800,-0.03,0.02,-0.029412,0.028922,1.44,-0.40,2.177047,-0.245098
79.366000,-0.054000,0.028500,0.02,-0.00,0.034804,0.004902,1.30,-0.66,1.485006,-1.110150
79.399000,-0.052100,0.028000,0.06,-0.03,0.071324,-0.031373,1.08,-0.85,0.670415,-0.951557
79.433000,-0.049400,0.026400,0.09,-0.06,0.080882,-0.062010,1.01,-0.87,0.043253,-0.857843
79.466000,-0.046500,0.023800,0.12,-0.09,0.100980,-0.091422,1.11,-0.62,1.239908,-0.872261
79.499000,-0.042200,0.020200,0.16,-0.11,0.158088,-0.123039,1.12,-0.03,1.996828,-0.879469
79.533000,-0.035700,0.015700,0.21,-0.10,0.221814,-0.132843,0.76,0.78,1.564302,0.461361
79.566000,-0.027500,0.011800,0.22,-0.06,0.247794,-0.078922,0.10,1.36,-0.108131,2.638408
79.600000,-0.019400,0.010800,0.21,0.01,0.218137,0.025735,-0.45,1.21,-1.499423,3.164648
79.633000,-0.012900,0.013200,0.18,0.05,0.165931,0.097304,-0.50,0.35,-1.376874,0.756920
79.666000,-0.007900,0.016400,0.16,0.03,0.135539,0.063725,-0.11,-0.51,-0.295559,-2.566321
79.699000,-0.003200,0.016900,0.17,-0.01,0.153922,-0.037255,0.21,-0.70,1.311995,-2.869089
79.733000,0.002900,0.014400,0.20,-0.03,0.209559,-0.079412,-0.12,-0.27,1.665225,0.547866
79.766000,0.010700,0.012400,0.19,-0.02,0.234069,-0.023284,-1.03,0.17,-0.511822,2.357266
79.799000,0.017800,0.012800,0.13,-0.01,0.152451,0.027451,-1.86,0.20,-4.094579,0.346021
79.833000,0.020500,0.013600,0.04,-0.00,0.011029,0.001961,-1.96,-0.01,-3.741349,-1.614764
79.866000,0.019100,0.012800,-0.03,-0.02,-0.069608,-0.035294,-1.26,-0.09,-0.879469,-0.346021
79.900000,0.016600,0.011600,-0.05,-0.02,-0.065196,-0.025245,-0.23,0.09,0.922722,0.814591
79.933000,0.015000,0.011200,-0.03,-0.01,-0.034314,-0.006863,0.55,0.31,0.764129,0.201845
79.966000,0.014300,0.011100,-0.00,0.01,-0.006127,0.005147,0.80,0.29,0.929931,0.540657
80.000000,0.014700,0.011600,0.03,0.02,0.037745,0.026471,0.56,0.01,1.528258,0.605536
80.033000,0.016700,0.012700,0.04,0.01,0.067402,0.028676,0.09,-0.31,0.079296,-0.540657
80.066000,0.018800,0.013200,0.04,-0.01,0.046078,-0.006863,-0.30,-0.44,-1.225490,-1.412918
80.100000,0.019600,0.012200,0.01,-0.03,0.000735,-0.047059,-0.38,-0.28,-1.232699,-0.764129
80.133000,0.019100,0.010400,0.00,-0.03,-0.016667,-0.043382,-0.17,0.04,0.245098,0.915513
80.166000,0.018800,0.009500,0.00,-0.02,0.000980,-0.014216,0.07,0.26,0.663206,0.634371
80.200000,0.019200,0.009300,0.01,-0.01,0.019853,-0.003186,0.11,0.27,0.367647,0.036044
80.233000,0.020000,0.009200,0.02,-0.00,0.022794,0.000245,-0.04,0.13,-0.194637,0.194637
80.266000,0.020600,0.009300,0.01,-0.00,0.011029,0.004412,-0.18,0.03,-0.454152,0.014418
80.300000,0.020700,0.009400,-0.00,-0.00,-0.005882,-0.003922,-0.20,0.03,-0.475779,-0.432526
80.333000,0.020300,0.009100,-0.01,0.00,-0.011765,-0.004657,-0.13,0.03,0.129758,0.410900
80.366000,0.020000,0.009200,-0.01,0.00,-0.006863,0.009069,-0.07,-0.01,0.100923,0.295559
80.400000,0.019800,0.009600,-0.01,0.00,-0.006618,0.009559,-0.07,-0.07,-0.093714,-0.281142
80.433000,0.019500,0.009700,-0.01,-0.00,-0.011520,-0.007108,-0.06,-0.10,-0.180219,-0.598328
80.466000,0.019000,0.009200,-0.02,-0.01,-0.018627,-0.013725,-0.00,-0.09,-0.201845,0.230681
80.500000,0.018300,0.008900,-0.01,-0.01,-0.019118,-0.004657,0.09,-0.03,0.187428,0.209054
80.533000,0.017800,0.008800,-0.01,-0.01,-0.009069,-0.006863,0.19,0.04,0.367647,-0.317186
80.567000,0.017700,0.008400,-0.00,-0.01,0.002206,-0.013725,0.23,0.12,0.266724,-0.014418
80.600000,0.017900,0.008000,0.01,-0.00,0.007108,-0.005637,0.18,0.20,0.050461,0.468570
80.633000,0.018200,0.008100,0.01,0.01,0.015441,0.011275,0.03,0.25,0.410900,0.461361
80.667000,0.018900,0.008700,0.01,0.02,0.020343,0.019608,-0.13,0.19,-0.180219,0.043253
80.700000,0.019400,0.009400,0.00,0.02,0.005147,0.025980,-0.18,0.05,-0.655998,0.317186
80.733000,0.019200,0.010400,-0.01,0.02,-0.016422,0.026716,-0.08,-0.09,-0.497405,-0.295559
80.767000,0.018500,0.011100,-0.01,0.02,-0.014706,0.014461,0.06,-0.18,0.591119,-0.367647
80.800000,0.018400,0.011400,0.00,0.01,0.009314,0.005147,0.11,-0.17,0.677624,-0.165802
80.833000,0.019000,0.011500,0.01,0.00,0.017647,0.001225,0.02,-0.09,-0.216263,-0.079296
80.867000,0.019400,0.011500,0.00,0.00,0.004657,-0.002451,-0.09,0.01,-0.468570,-0.115340
80.900000,0.019300,0.011400,-0.00,0.00,-0.009069,0.000735,-0.11,0.07,-0.281142,0.295559
80.933000,0.018900,0.011600,-0.01,0.01,-0.010294,0.009559,-0.04,0.06,0.201845,0.180219
80.967000,0.018700,0.012000,-0.00,0.01,-0.000735,0.012990,0.01,-0.03,0.295559,0.007209
81.000000,0.018800,0.012400,-0.00,0.01,0.002941,0.008333,0.01,-0.13,-0.100923,-0.273933
81.033000,0.018800,0.012500,-0.00,-0.00,-0.004657,-0.003431,0.02,-0.18,-0.295559,-0.374856
81.067000,0.018500,0.012200,-0.00,-0.01,-0.011029,-0.011520,0.06,-0.22,-0.021626,-0.079296
81.100000,0.018200,0.011800,0.00,-0.01,-0.000245,-0.008824,0.09,-0.27,0.598328,0.158593
